20/12/2023 16:47:30:getField ['4', '618754.28', '0.135']
20/12/2023 16:47:30:getField ['4', '618754.81', '0.135']
20/12/2023 16:47:31:getField ['4', '618755.30', '0.135']
20/12/2023 16:47:31:getField ['4', '618755.78', '0.135']
20/12/2023 16:47:32:getField ['4', '618756.30', '0.135']
20/12/2023 16:47:32:getTemprature ['8388610', '618757.14', '48.2141', '50.0116158']
20/12/2023 16:47:33:getField ['4', '618757.64', '0.135']
20/12/2023 16:47:33:getField ['4', '618758.16', '0.135']
20/12/2023 16:47:34:getField ['4', '618758.64', '0.135']
20/12/2023 16:47:34:getField ['4', '618759.14', '0.135']
20/12/2023 16:47:35:getField ['4', '618759.66', '0.135']
20/12/2023 16:47:35:getField ['4', '618760.14', '0.135']
20/12/2023 16:47:36:getTemprature ['8388610', '618760.98', '48.2093', '50.0108223']
20/12/2023 16:47:37:getField ['4', '618761.48', '0.135']
20/12/2023 16:47:37:getField ['4', '618762.00', '0.135']
20/12/2023 16:47:38:getField ['4', '618762.50', '0.135']
20/12/2023 16:47:38:getField ['4', '618762.98', '0.135']
20/12/2023 16:47:39:getField ['4', '618763.52', '0.135']
20/12/2023 16:47:39:getField ['4', '618764.00', '0.135']
20/12/2023 16:47:40:getTemprature ['8388610', '618764.84', '48.2098', '50.0134277']
20/12/2023 16:47:41:getField ['4', '618765.42', '0.135']
20/12/2023 16:47:41:getField ['4', '618765.86', '0.135']
20/12/2023 16:47:42:getField ['4', '618766.34', '0.135']
20/12/2023 16:47:42:getField ['4', '618766.86', '0.135']
20/12/2023 16:47:43:getField ['4', '618767.41', '0.135']
20/12/2023 16:47:43:getField ['4', '618767.84', '0.135']
20/12/2023 16:47:44:getTemprature ['8388610', '618768.86', '48.2034', '50.0133591']
20/12/2023 16:47:45:getField ['4', '618769.39', '0.135']
20/12/2023 16:47:45:getField ['4', '618769.88', '0.135']
20/12/2023 16:47:46:getField ['4', '618770.39', '0.135']
20/12/2023 16:47:46:getField ['4', '618770.88', '0.135']
20/12/2023 16:47:47:getField ['4', '618771.36', '0.135']
20/12/2023 16:47:47:getField ['4', '618771.84', '0.135']
20/12/2023 16:47:48:getTemprature ['8388610', '618772.69', '48.1931', '50.0154610']
20/12/2023 16:47:49:getField ['4', '618773.23', '0.135']
20/12/2023 16:47:49:getField ['4', '618773.72', '0.135']
20/12/2023 16:47:50:getField ['4', '618774.30', '0.135']
20/12/2023 16:47:50:getField ['4', '618774.72', '0.135']
20/12/2023 16:47:51:getField ['4', '618775.28', '0.135']
20/12/2023 16:47:51:getField ['4', '618775.70', '0.135']
20/12/2023 16:47:52:getTemprature ['8388610', '618776.59', '48.1867', '50.0161133']
20/12/2023 16:47:52:getField ['4', '618777.06', '0.135']
20/12/2023 16:47:53:getField ['4', '618777.56', '0.135']
20/12/2023 16:47:53:getField ['4', '618778.08', '0.135']
20/12/2023 16:47:54:getField ['4', '618778.59', '0.135']
20/12/2023 16:47:54:getField ['4', '618779.08', '0.135']
20/12/2023 16:48:01:getField ['4', '618785.89', '0.135']
20/12/2023 16:48:02:getTemprature ['8388610', '618786.48', '48.1803', '50.0135727']
20/12/2023 16:48:02:getField ['4', '618786.97', '0.135']
20/12/2023 16:48:03:getField ['4', '618787.47', '0.135']
20/12/2023 16:48:03:getField ['4', '618787.98', '0.135']
20/12/2023 16:48:04:getField ['4', '618788.48', '0.135']
20/12/2023 16:48:04:getField ['4', '618789.00', '0.135']
20/12/2023 16:48:05:getField ['4', '618789.48', '0.135']
20/12/2023 16:48:06:getTemprature ['8388610', '618790.41', '48.1878', '50.0120544']
20/12/2023 16:48:06:getField ['4', '618790.94', '0.135']
20/12/2023 16:48:07:getField ['4', '618791.48', '0.135']
20/12/2023 16:48:07:getField ['4', '618791.92', '0.135']
20/12/2023 16:48:08:getField ['4', '618792.44', '0.135']
20/12/2023 16:48:08:getField ['4', '618792.94', '0.135']
20/12/2023 16:48:09:getField ['4', '618793.42', '0.135']
20/12/2023 16:48:10:getTemprature ['8388610', '618794.30', '48.1889', '50.0134277']
20/12/2023 16:48:10:getField ['4', '618794.78', '0.135']
20/12/2023 16:48:11:getField ['4', '618795.33', '0.135']
20/12/2023 16:48:11:getField ['4', '618795.80', '0.135']
20/12/2023 16:48:12:getField ['4', '618796.30', '0.135']
20/12/2023 16:48:12:getField ['4', '618796.78', '0.135']
20/12/2023 16:48:13:getField ['4', '618797.31', '0.135']
20/12/2023 16:48:13:getTemprature ['8388610', '618798.17', '48.1931', '50.0131874']
20/12/2023 16:48:14:getField ['4', '618798.70', '0.135']
20/12/2023 16:48:14:getField ['4', '618799.16', '0.135']
20/12/2023 16:48:15:getField ['4', '618799.66', '0.135']
20/12/2023 16:48:15:getField ['4', '618800.17', '0.135']
20/12/2023 16:48:16:getField ['4', '618800.67', '0.135']
20/12/2023 16:48:16:getField ['4', '618801.20', '0.135']
20/12/2023 16:48:17:getTemprature ['8388610', '618802.00', '48.1926', '50.0139847']
20/12/2023 16:48:18:getField ['4', '618802.48', '0.135']
20/12/2023 16:48:18:getField ['4', '618803.02', '0.135']
20/12/2023 16:48:19:getField ['4', '618803.50', '0.135']
20/12/2023 16:48:19:getField ['4', '618804.02', '0.135']
20/12/2023 16:48:20:getField ['4', '618804.52', '0.135']
20/12/2023 16:48:20:getField ['4', '618805.00', '0.135']
20/12/2023 16:48:21:getTemprature ['8388610', '618805.95', '48.1910', '50.0160866']
20/12/2023 16:48:22:getField ['4', '618806.42', '0.135']
20/12/2023 16:48:22:getField ['4', '618806.92', '0.135']
20/12/2023 16:48:23:getField ['4', '618807.45', '0.135']
20/12/2023 16:48:23:getField ['4', '618807.94', '0.135']
20/12/2023 16:48:24:getField ['4', '618808.42', '0.135']
20/12/2023 16:48:24:getField ['4', '618808.95', '0.135']
20/12/2023 16:48:25:getTemprature ['8388610', '618809.80', '48.1894', '50.0168114']
20/12/2023 16:48:26:getField ['4', '618810.34', '0.135']
20/12/2023 16:48:26:getField ['4', '618810.78', '0.135']
20/12/2023 16:48:27:getField ['4', '618811.30', '0.135']
20/12/2023 16:48:27:getField ['4', '618811.78', '0.135']
20/12/2023 16:48:28:getField ['4', '618812.33', '0.135']
20/12/2023 16:48:28:getField ['4', '618812.80', '0.135']
20/12/2023 16:48:29:getTemprature ['8388610', '618813.69', '48.1867', '50.0168839']
20/12/2023 16:48:29:getField ['4', '618814.23', '0.135']
20/12/2023 16:48:30:getField ['4', '618814.64', '0.135']
20/12/2023 16:48:30:getField ['4', '618815.14', '0.135']
20/12/2023 16:48:31:getField ['4', '618815.67', '0.135']
20/12/2023 16:48:31:getField ['4', '618816.17', '0.135']
20/12/2023 16:48:32:getField ['4', '618816.69', '0.135']
20/12/2023 16:48:33:getTemprature ['8388610', '618817.50', '48.1829', '50.0184784']
20/12/2023 16:48:33:getField ['4', '618818.06', '0.135']
20/12/2023 16:48:34:getField ['4', '618818.48', '0.135']
20/12/2023 16:48:34:getField ['4', '618819.00', '0.135']
20/12/2023 16:48:35:getField ['4', '618819.48', '0.135']
20/12/2023 16:48:35:getField ['4', '618820.00', '0.135']
20/12/2023 16:48:36:getField ['4', '618820.50', '0.135']
20/12/2023 16:48:37:getTemprature ['8388610', '618821.33', '48.1803', '50.0182648']
20/12/2023 16:48:37:getField ['4', '618821.86', '0.135']
20/12/2023 16:48:38:getField ['4', '618822.39', '0.135']
20/12/2023 16:48:38:getField ['4', '618822.86', '0.135']
20/12/2023 16:48:39:getField ['4', '618823.36', '0.135']
20/12/2023 16:48:39:getField ['4', '618823.92', '0.135']
20/12/2023 16:48:40:getField ['4', '618824.38', '0.135']
20/12/2023 16:48:41:getTemprature ['8388610', '618825.30', '48.1766', '50.0179024']
20/12/2023 16:48:41:getField ['4', '618825.83', '0.135']
20/12/2023 16:48:42:getField ['4', '618826.31', '0.135']
20/12/2023 16:48:42:getField ['4', '618826.80', '0.135']
20/12/2023 16:48:43:getField ['4', '618827.33', '0.135']
20/12/2023 16:48:43:getField ['4', '618827.80', '0.135']
20/12/2023 16:48:44:getField ['4', '618828.34', '0.135']
20/12/2023 16:48:44:getTemprature ['8388610', '618829.14', '48.1712', '50.0173187']
20/12/2023 16:48:45:getField ['4', '618829.73', '0.135']
20/12/2023 16:48:45:getField ['4', '618830.16', '0.135']
20/12/2023 16:48:46:getField ['4', '618830.64', '0.135']
20/12/2023 16:48:46:getField ['4', '618831.14', '0.135']
20/12/2023 16:48:47:getField ['4', '618831.66', '0.135']
20/12/2023 16:48:47:getField ['4', '618832.14', '0.135']
20/12/2023 16:48:48:getTemprature ['8388610', '618832.98', '48.1669', '50.0165215']
20/12/2023 16:48:49:getField ['4', '618833.52', '0.135']
20/12/2023 16:48:49:getField ['4', '618833.98', '0.135']
20/12/2023 16:48:50:getField ['4', '618834.53', '0.135']
20/12/2023 16:48:50:getField ['4', '618835.02', '0.135']
20/12/2023 16:48:51:getField ['4', '618835.50', '0.135']
20/12/2023 16:48:51:getField ['4', '618836.00', '0.135']
20/12/2023 16:48:52:getTemprature ['8388610', '618836.84', '48.1578', '50.0134735']
20/12/2023 16:48:53:getField ['4', '618837.38', '0.135']
20/12/2023 16:48:53:getField ['4', '618837.84', '0.135']
20/12/2023 16:48:54:getField ['4', '618838.36', '0.135']
20/12/2023 16:48:54:getField ['4', '618838.91', '0.135']
20/12/2023 16:48:55:getField ['4', '618839.34', '0.135']
20/12/2023 17:00:51:setField 90000,100,0,1
20/12/2023 17:00:54:waitForStable 2,3600,0
20/12/2023 17:01:01:getTemprature ['8388610', '619565.92', '48.2004', '49.9490776']
20/12/2023 17:01:02:getField ['4', '619566.47', '0.000']
20/12/2023 17:01:03:getTemprature ['8388610', '619567.17', '48.1993', '49.9502411']
20/12/2023 17:01:03:getField ['4', '619567.67', '0.000']
20/12/2023 17:01:04:getField ['4', '619568.17', '0.060']
20/12/2023 17:01:04:getField ['4', '619568.67', '-0.015']
20/12/2023 17:01:08:getTemprature ['8388610', '619572.92', '48.2020', '49.9512558']
20/12/2023 17:01:09:getField ['4', '619573.39', '-0.030']
20/12/2023 17:01:09:getField ['4', '619573.89', '0.045']
20/12/2023 17:01:10:getField ['4', '619574.42', '0.015']
20/12/2023 17:01:14:getTemprature ['8388610', '619578.63', '48.2042', '49.9504585']
20/12/2023 17:01:14:getField ['4', '619579.17', '37.588']
20/12/2023 17:01:15:getField ['4', '619579.59', '75.902']
20/12/2023 17:01:15:getField ['4', '619580.11', '110.730']
20/12/2023 17:01:20:getTemprature ['8388610', '619584.31', '48.2035', '49.9498978']
20/12/2023 17:01:20:getField ['4', '619584.86', '562.533']
20/12/2023 17:01:21:getField ['4', '619585.31', '621.702']
20/12/2023 17:01:21:getField ['4', '619585.86', '681.877']
20/12/2023 17:01:25:getTemprature ['8388610', '619590.02', '48.2020', '49.9504776']
20/12/2023 17:01:26:getField ['4', '619590.55', '1109.043']
20/12/2023 17:01:26:getField ['4', '619591.09', '1199.177']
20/12/2023 17:01:27:getField ['4', '619591.52', '1249.177']
20/12/2023 17:01:31:getTemprature ['8388610', '619595.77', '48.1991', '49.9507675']
20/12/2023 17:01:32:getField ['4', '619596.22', '1667.155']
20/12/2023 17:01:32:getField ['4', '619596.72', '1726.784']
20/12/2023 17:01:33:getField ['4', '619597.27', '1806.139']
20/12/2023 17:01:37:getTemprature ['8388610', '619601.44', '48.1979', '49.9496078']
20/12/2023 17:01:37:getField ['4', '619601.94', '2256.310']
20/12/2023 17:01:38:getField ['4', '619602.45', '2306.061']
20/12/2023 17:01:38:getField ['4', '619602.98', '2385.985']
20/12/2023 17:01:43:getTemprature ['8388610', '619607.20', '48.2007', '49.9497528']
20/12/2023 17:01:43:getField ['4', '619607.67', '2844.726']
20/12/2023 17:01:44:getField ['4', '619608.20', '2894.454']
20/12/2023 17:01:44:getField ['4', '619608.70', '2934.573']
20/12/2023 17:01:48:getTemprature ['8388610', '619612.88', '48.2029', '49.9515610']
20/12/2023 17:01:49:getField ['4', '619613.36', '3383.355']
20/12/2023 17:01:49:getField ['4', '619613.89', '3472.987']
20/12/2023 17:01:50:getField ['4', '619614.38', '3512.990']
20/12/2023 17:01:54:getTemprature ['8388610', '619618.61', '48.2002', '49.9514160']
20/12/2023 17:01:54:getField ['4', '619619.19', '3961.981']
20/12/2023 17:02:01:getField ['4', '619625.83', '4621.278']
20/12/2023 17:02:02:getField ['4', '619626.14', '4671.378']
20/12/2023 17:02:06:getTemprature ['8388610', '619630.39', '48.2005', '49.9522133']
20/12/2023 17:02:06:getField ['4', '619630.92', '5130.985']
20/12/2023 17:02:07:getField ['4', '619631.48', '5200.817']
20/12/2023 17:02:07:getField ['4', '619631.94', '5240.773']
20/12/2023 17:02:12:getTemprature ['8388610', '619636.14', '48.1999', '49.9508362']
20/12/2023 17:02:12:getField ['4', '619636.66', '5721.458']
20/12/2023 17:02:13:getField ['4', '619637.20', '5781.299']
20/12/2023 17:02:13:getField ['4', '619637.72', '5851.288']
20/12/2023 17:02:17:getTemprature ['8388610', '619641.89', '48.2012', '49.9523582']
20/12/2023 17:02:18:getField ['4', '619642.55', '6281.608']
20/12/2023 17:02:18:getField ['4', '619642.92', '6361.208']
20/12/2023 17:02:19:getField ['4', '619643.41', '6401.277']
20/12/2023 17:02:23:getTemprature ['8388610', '619647.64', '48.1975', '49.9536629']
20/12/2023 17:02:24:getField ['4', '619648.17', '6852.429']
20/12/2023 17:02:24:getField ['4', '619648.66', '6912.173']
20/12/2023 17:02:25:getField ['4', '619649.20', '6992.481']
20/12/2023 17:02:29:getTemprature ['8388610', '619653.36', '48.2024', '49.9559059']
20/12/2023 17:02:29:getField ['4', '619653.88', '7422.687']
20/12/2023 17:02:30:getField ['4', '619654.36', '7522.411']
20/12/2023 17:02:30:getField ['4', '619654.84', '7562.856']
20/12/2023 17:02:34:getTemprature ['8388610', '619659.11', '48.2024', '49.9539528']
20/12/2023 17:02:35:getField ['4', '619659.63', '8022.586']
20/12/2023 17:02:35:getField ['4', '619660.13', '8092.362']
20/12/2023 17:02:36:getField ['4', '619660.61', '8133.008']
20/12/2023 17:02:40:getTemprature ['8388610', '619664.80', '48.2003', '49.9554710']
20/12/2023 17:02:41:getField ['4', '619665.33', '8592.297']
20/12/2023 17:02:41:getField ['4', '619665.81', '8663.358']
20/12/2023 17:02:42:getField ['4', '619666.30', '8703.217']
20/12/2023 17:02:46:getTemprature ['8388610', '619670.53', '48.2002', '49.9539528']
20/12/2023 17:02:46:getField ['4', '619671.03', '9164.014']
20/12/2023 17:02:47:getField ['4', '619671.52', '9213.829']
20/12/2023 17:02:47:getField ['4', '619672.05', '9284.234']
20/12/2023 17:02:52:getTemprature ['8388610', '619676.25', '48.1985', '49.9524269']
20/12/2023 17:02:52:getField ['4', '619676.77', '9714.529']
20/12/2023 17:02:53:getField ['4', '619677.27', '9784.528']
20/12/2023 17:02:53:getField ['4', '619677.81', '9864.747']
20/12/2023 17:03:01:getTemprature ['8388610', '619685.95', '48.2006', '49.9528618']
20/12/2023 17:03:02:getField ['4', '619686.17', '10675.186']
20/12/2023 17:03:02:getField ['4', '619686.67', '10735.506']
20/12/2023 17:03:03:getField ['4', '619687.22', '10805.426']
20/12/2023 17:03:07:getTemprature ['8388610', '619691.39', '48.1997', '49.9505463']
20/12/2023 17:03:07:getField ['4', '619692.11', '11236.466']
20/12/2023 17:03:08:getField ['4', '619692.44', '11326.808']
20/12/2023 17:03:08:getField ['4', '619692.97', '11356.782']
20/12/2023 17:03:13:getTemprature ['8388610', '619697.17', '48.1998', '49.9509811']
20/12/2023 17:03:13:getField ['4', '619697.75', '11826.808']
20/12/2023 17:03:14:getField ['4', '619698.16', '11886.929']
20/12/2023 17:03:14:getField ['4', '619698.66', '11927.060']
20/12/2023 17:03:18:getTemprature ['8388610', '619702.86', '48.1983', '49.9541702']
20/12/2023 17:03:19:getField ['4', '619703.39', '12407.308']
20/12/2023 17:03:19:getField ['4', '619703.88', '12477.414']
20/12/2023 17:03:20:getField ['4', '619704.36', '12517.524']
20/12/2023 17:03:24:getTemprature ['8388610', '619708.58', '48.2005', '49.9514198']
20/12/2023 17:03:24:getField ['4', '619709.09', '12967.837']
20/12/2023 17:03:25:getField ['4', '619709.56', '13007.935']
20/12/2023 17:03:25:getField ['4', '619710.17', '13087.877']
20/12/2023 17:03:30:getTemprature ['8388610', '619714.30', '48.2004', '49.9512787']
20/12/2023 17:03:30:getField ['4', '619714.91', '13568.287']
20/12/2023 17:03:31:getField ['4', '619715.33', '13618.292']
20/12/2023 17:03:31:getField ['4', '619715.81', '13658.896']
20/12/2023 17:03:35:getTemprature ['8388610', '619720.05', '48.1991', '49.9503365']
20/12/2023 17:03:36:getField ['4', '619720.52', '14118.864']
20/12/2023 17:03:36:getField ['4', '619721.11', '14198.783']
20/12/2023 17:03:37:getField ['4', '619721.55', '14248.741']
20/12/2023 17:03:41:getTemprature ['8388610', '619725.73', '48.2007', '49.9503365']
20/12/2023 17:03:42:getField ['4', '619726.41', '14729.308']
20/12/2023 17:03:42:getField ['4', '619726.75', '14729.308']
20/12/2023 17:03:43:getField ['4', '619727.25', '14809.410']
20/12/2023 17:03:47:getTemprature ['8388610', '619731.50', '48.1999', '49.9491043']
20/12/2023 17:03:47:getField ['4', '619732.00', '15259.858']
20/12/2023 17:03:48:getField ['4', '619732.47', '15319.969']
20/12/2023 17:03:48:getField ['4', '619733.11', '15390.052']
20/12/2023 17:03:53:getTemprature ['8388610', '619737.23', '48.2015', '49.9470100']
20/12/2023 17:03:53:getField ['4', '619737.73', '15830.756']
20/12/2023 17:03:54:getField ['4', '619738.30', '15890.979']
20/12/2023 17:03:54:getField ['4', '619738.70', '15930.998']
20/12/2023 17:04:01:getTemprature ['8388610', '619745.81', '48.1976', '49.9486732']
20/12/2023 17:04:02:getField ['4', '619746.31', '16691.807']
20/12/2023 17:04:02:getField ['4', '619746.83', '16751.912']
20/12/2023 17:04:03:getField ['4', '619747.33', '16821.930']
20/12/2023 17:04:07:getTemprature ['8388610', '619751.56', '48.1986', '49.9499741']
20/12/2023 17:04:07:getField ['4', '619752.05', '17272.168']
20/12/2023 17:04:08:getField ['4', '619752.55', '17322.041']
20/12/2023 17:04:08:getField ['4', '619753.06', '17392.578']
20/12/2023 17:04:13:getTemprature ['8388610', '619757.25', '48.1974', '49.9457779']
20/12/2023 17:04:13:getField ['4', '619757.75', '17822.779']
20/12/2023 17:04:14:getField ['4', '619758.27', '17922.502']
20/12/2023 17:04:14:getField ['4', '619758.80', '17962.717']
20/12/2023 17:04:18:getTemprature ['8388610', '619762.97', '48.2022', '49.9480934']
20/12/2023 17:04:19:getField ['4', '619763.50', '18402.785']
20/12/2023 17:04:19:getField ['4', '619763.97', '18462.828']
20/12/2023 17:04:20:getField ['4', '619764.56', '18542.990']
20/12/2023 17:04:24:getTemprature ['8388610', '619768.67', '48.2017', '49.9463577']
20/12/2023 17:04:25:getField ['4', '619769.20', '18973.395']
20/12/2023 17:04:25:getField ['4', '619769.75', '19063.240']
20/12/2023 17:04:26:getField ['4', '619770.22', '19113.498']
20/12/2023 17:04:30:getTemprature ['8388610', '619774.42', '48.1962', '49.9453468']
20/12/2023 17:04:30:getField ['4', '619774.94', '19554.111']
20/12/2023 17:04:31:getField ['4', '619775.42', '19613.809']
20/12/2023 17:04:31:getField ['4', '619775.92', '19663.887']
20/12/2023 17:04:36:getTemprature ['8388610', '619780.09', '48.1982', '49.9450569']
20/12/2023 17:04:36:getField ['4', '619780.77', '20125.127']
20/12/2023 17:04:37:getField ['4', '619781.28', '20195.004']
20/12/2023 17:04:37:getField ['4', '619781.86', '20274.768']
20/12/2023 17:04:41:getTemprature ['8388610', '619786.00', '48.2013', '49.9447670']
20/12/2023 17:04:42:getField ['4', '619786.50', '20715.389']
20/12/2023 17:04:42:getField ['4', '619786.98', '20765.666']
20/12/2023 17:04:43:getField ['4', '619787.50', '20845.430']
20/12/2023 17:04:47:getTemprature ['8388610', '619791.78', '48.2018', '49.9439697']
20/12/2023 17:04:48:getField ['4', '619792.31', '21295.799']
20/12/2023 17:04:48:getField ['4', '619792.73', '21355.994']
20/12/2023 17:04:49:getField ['4', '619793.28', '21425.889']
20/12/2023 17:04:53:getTemprature ['8388610', '619797.48', '48.1986', '49.9444008']
20/12/2023 17:04:53:getField ['4', '619798.09', '21866.143']
20/12/2023 17:04:54:getField ['4', '619798.50', '21936.006']
20/12/2023 17:04:54:getField ['4', '619799.08', '21996.623']
20/12/2023 17:05:01:getTemprature ['8388610', '619805.80', '48.2014', '49.9458542']
20/12/2023 17:05:02:getField ['4', '619806.19', '22697.074']
20/12/2023 17:05:02:getField ['4', '619806.70', '22747.240']
20/12/2023 17:05:03:getField ['4', '619807.39', '22817.199']
20/12/2023 17:05:07:getTemprature ['8388610', '619811.39', '48.2016', '49.9454880']
20/12/2023 17:05:07:getField ['4', '619811.92', '23257.252']
20/12/2023 17:05:08:getField ['4', '619812.39', '23297.805']
20/12/2023 17:05:08:getField ['4', '619812.91', '23387.678']
20/12/2023 17:05:13:getTemprature ['8388610', '619817.16', '48.2001', '49.9433861']
20/12/2023 17:05:13:getField ['4', '619817.67', '23818.318']
20/12/2023 17:05:14:getField ['4', '619818.14', '23878.221']
20/12/2023 17:05:14:getField ['4', '619818.70', '23967.939']
20/12/2023 17:05:18:getTemprature ['8388610', '619822.84', '48.2053', '49.9438248']
20/12/2023 17:05:19:getField ['4', '619823.42', '24399.344']
20/12/2023 17:05:19:getField ['4', '619823.86', '24469.377']
20/12/2023 17:05:20:getField ['4', '619824.38', '24539.129']
20/12/2023 17:05:24:getTemprature ['8388610', '619828.58', '48.2030', '49.9424591']
20/12/2023 17:05:24:getField ['4', '619829.06', '24969.471']
20/12/2023 17:05:25:getField ['4', '619829.56', '25029.650']
20/12/2023 17:05:25:getField ['4', '619830.13', '25099.602']
20/12/2023 17:05:30:getTemprature ['8388610', '619834.31', '48.1950', '49.9419518']
20/12/2023 17:05:30:getField ['4', '619834.89', '25549.836']
20/12/2023 17:05:31:getField ['4', '619835.30', '25620.070']
20/12/2023 17:05:31:getField ['4', '619835.86', '25660.092']
20/12/2023 17:05:35:getTemprature ['8388610', '619840.08', '48.2015', '49.9385567']
20/12/2023 17:05:36:getField ['4', '619840.77', '26130.971']
20/12/2023 17:05:36:getField ['4', '619841.06', '26201.211']
20/12/2023 17:05:37:getField ['4', '619841.55', '26240.326']
20/12/2023 17:05:41:getTemprature ['8388610', '619845.77', '48.1984', '49.9405060']
20/12/2023 17:05:42:getField ['4', '619846.34', '26690.855']
20/12/2023 17:05:42:getField ['4', '619846.81', '26771.406']
20/12/2023 17:05:43:getField ['4', '619847.31', '26801.236']
20/12/2023 17:05:47:getTemprature ['8388610', '619851.56', '48.1983', '49.9425278']
20/12/2023 17:05:47:getField ['4', '619852.09', '27291.607']
20/12/2023 17:05:48:getField ['4', '619852.63', '27361.580']
20/12/2023 17:05:48:getField ['4', '619853.05', '27411.688']
20/12/2023 17:05:53:getTemprature ['8388610', '619857.25', '48.1973', '49.9420967']
20/12/2023 17:05:53:getField ['4', '619857.75', '27832.232']
20/12/2023 17:05:54:getField ['4', '619858.25', '27932.184']
20/12/2023 17:05:54:getField ['4', '619858.73', '27972.080']
20/12/2023 17:06:01:getTemprature ['8388610', '619865.98', '48.2022', '49.9410133']
20/12/2023 17:06:02:getField ['4', '619866.36', '28693.238']
20/12/2023 17:06:02:getField ['4', '619866.83', '28763.098']
20/12/2023 17:06:03:getField ['4', '619867.55', '28833.447']
20/12/2023 17:06:07:getTemprature ['8388610', '619871.59', '48.1995', '49.9389153']
20/12/2023 17:06:07:getField ['4', '619872.23', '29293.910']
20/12/2023 17:06:08:getField ['4', '619872.58', '29354.033']
20/12/2023 17:06:09:getField ['4', '619873.08', '29393.955']
20/12/2023 17:06:13:getTemprature ['8388610', '619877.28', '48.1996', '49.9371834']
20/12/2023 17:06:13:getField ['4', '619877.80', '29894.627']
20/12/2023 17:06:14:getField ['4', '619878.30', '29924.576']
20/12/2023 17:06:14:getField ['4', '619878.83', '29964.486']
20/12/2023 17:06:18:getTemprature ['8388610', '619883.03', '48.2029', '49.9403610']
20/12/2023 17:06:19:getField ['4', '619883.56', '30435.002']
20/12/2023 17:06:19:getField ['4', '619884.08', '30504.615']
20/12/2023 17:06:20:getField ['4', '619884.53', '30564.752']
20/12/2023 17:06:24:getTemprature ['8388610', '619888.78', '48.2008', '49.9405556']
20/12/2023 17:06:25:getField ['4', '619889.23', '31005.629']
20/12/2023 17:06:25:getField ['4', '619889.75', '31075.232']
20/12/2023 17:06:26:getField ['4', '619890.28', '31115.365']
20/12/2023 17:06:30:getTemprature ['8388610', '619894.45', '48.2003', '49.9404793']
20/12/2023 17:06:30:getField ['4', '619894.95', '31576.137']
20/12/2023 17:06:31:getField ['4', '619895.47', '31625.424']
20/12/2023 17:06:31:getField ['4', '619896.08', '31705.590']
20/12/2023 17:06:36:getTemprature ['8388610', '619900.16', '48.2052', '49.9369583']
20/12/2023 17:06:36:getField ['4', '619900.66', '32136.379']
20/12/2023 17:06:37:getField ['4', '619901.22', '32226.707']
20/12/2023 17:06:37:getField ['4', '619901.67', '32277.141']
20/12/2023 17:06:41:getTemprature ['8388610', '619905.89', '48.1982', '49.9375343']
20/12/2023 17:06:42:getField ['4', '619906.39', '32698.057']
20/12/2023 17:06:42:getField ['4', '619906.89', '32758.137']
20/12/2023 17:06:43:getField ['4', '619907.41', '32818.285']
20/12/2023 17:06:47:getTemprature ['8388610', '619911.63', '48.2017', '49.9358673']
20/12/2023 17:06:48:getField ['4', '619912.27', '33300.645']
20/12/2023 17:06:48:getField ['4', '619912.69', '33370.816']
20/12/2023 17:06:49:getField ['4', '619913.17', '33410.867']
20/12/2023 17:06:53:getTemprature ['8388610', '619917.38', '48.2017', '49.9344177']
20/12/2023 17:06:53:getField ['4', '619917.91', '33872.305']
20/12/2023 17:06:54:getField ['4', '619918.38', '33942.375']
20/12/2023 17:06:54:getField ['4', '619918.91', '33982.684']
20/12/2023 17:07:01:getTemprature ['8388610', '619925.95', '48.2016', '49.9345665']
20/12/2023 17:07:02:getField ['4', '619926.34', '34724.828']
20/12/2023 17:07:02:getField ['4', '619926.83', '34785.406']
20/12/2023 17:07:03:getField ['4', '619927.33', '34815.398']
20/12/2023 17:07:07:getTemprature ['8388610', '619931.52', '48.1972', '49.9328194']
20/12/2023 17:07:08:getField ['4', '619932.28', '35296.930']
20/12/2023 17:07:08:getField ['4', '619932.77', '35367.406']
20/12/2023 17:07:09:getField ['4', '619933.25', '35447.238']
20/12/2023 17:07:13:getTemprature ['8388610', '619937.47', '48.1973', '49.9328957']
20/12/2023 17:07:13:getField ['4', '619938.05', '35918.613']
20/12/2023 17:07:14:getField ['4', '619938.47', '35968.379']
20/12/2023 17:07:14:getField ['4', '619938.95', '36008.664']
20/12/2023 17:07:19:getTemprature ['8388610', '619943.20', '48.2006', '49.9318085']
20/12/2023 17:07:19:getField ['4', '619943.69', '36440.297']
20/12/2023 17:07:20:getField ['4', '619944.17', '36500.504']
20/12/2023 17:07:20:getField ['4', '619944.70', '36590.754']
20/12/2023 17:07:24:getTemprature ['8388610', '619948.89', '48.2012', '49.9322433']
20/12/2023 17:07:25:getField ['4', '619949.42', '37022.012']
20/12/2023 17:07:25:getField ['4', '619949.91', '37092.359']
20/12/2023 17:07:26:getField ['4', '619950.42', '37172.336']
20/12/2023 17:07:30:getTemprature ['8388610', '619954.61', '48.2002', '49.9313011']
20/12/2023 17:07:31:getField ['4', '619955.14', '37604.324']
20/12/2023 17:07:31:getField ['4', '619955.63', '37674.461']
20/12/2023 17:07:32:getField ['4', '619956.14', '37744.914']
20/12/2023 17:07:36:getTemprature ['8388610', '619960.36', '48.1971', '49.9311943']
